"","DE","Normalisation","Threshold","Go_BP","Go_MF","Go_CC","Total","DEs"
"550","T","VSN-G",0.08,0,0,0,0,130
"551","T","VSN-G",0.09,0,0,0,0,151
"552","T","VSN-G",0.1,0,0,0,0,160
"553","T","TI-G",1e-06,0,0,0,0,0
"554","T","TI-G",2e-06,0,0,0,0,0
"555","T","TI-G",3e-06,0,0,0,0,0
"556","T","TI-G",4e-06,0,0,0,0,0
"557","T","TI-G",5e-06,0,0,0,0,0
"558","T","TI-G",6e-06,0,0,0,0,0
"559","T","TI-G",7e-06,0,0,0,0,0
"560","T","TI-G",8e-06,0,0,0,0,0
"561","T","TI-G",9e-06,0,0,0,0,0
"562","T","TI-G",1e-05,0,0,0,0,0
"563","T","TI-G",2e-05,0,0,0,0,0
"564","T","TI-G",3e-05,0,0,0,0,0
"565","T","TI-G",4e-05,0,0,0,0,0
"566","T","TI-G",5e-05,0,0,0,0,0
"567","T","TI-G",6e-05,0,0,0,0,0
"568","T","TI-G",7e-05,0,0,0,0,0
"569","T","TI-G",8e-05,0,0,0,0,0
"570","T","TI-G",9e-05,0,0,0,0,0
"571","T","TI-G",1e-04,0,0,0,0,0
"572","T","TI-G",2e-04,0,0,0,0,0
"573","T","TI-G",3e-04,0,0,0,0,0
"574","T","TI-G",4e-04,0,0,0,0,0
"575","T","TI-G",5e-04,0,0,0,0,0
"576","T","TI-G",6e-04,0,0,0,0,0
"577","T","TI-G",7e-04,0,0,0,0,0
"578","T","TI-G",8e-04,0,0,0,0,0
"579","T","TI-G",9e-04,0,0,0,0,0
"580","T","TI-G",0.001,0,0,0,0,0
"581","T","TI-G",0.002,0,0,0,0,0
"582","T","TI-G",0.003,0,0,0,0,0
"583","T","TI-G",0.004,0,0,0,0,0
"584","T","TI-G",0.005,0,0,0,0,0
"585","T","TI-G",0.006,0,0,0,0,0
"586","T","TI-G",0.007,0,0,0,0,0
"587","T","TI-G",0.008,0,0,0,0,0
"588","T","TI-G",0.009,0,0,0,0,0
"589","T","TI-G",0.01,0,0,0,0,0
"590","T","TI-G",0.02,0,0,0,0,0
"591","T","TI-G",0.03,0,0,0,0,0
"592","T","TI-G",0.04,0,0,0,0,17
"593","T","TI-G",0.05,0,0,0,0,19
"594","T","TI-G",0.06,0,0,0,0,22
"595","T","TI-G",0.07,0,0,0,0,35
"596","T","TI-G",0.08,0,0,0,0,51
"597","T","TI-G",0.09,0,0,0,0,69
"598","T","TI-G",0.1,0,0,0,0,84
"599","T","MedI-G",1e-06,0,0,0,0,0
"600","T","MedI-G",2e-06,0,0,0,0,0
"601","T","MedI-G",3e-06,0,0,0,0,0
"602","T","MedI-G",4e-06,0,0,0,0,0
"603","T","MedI-G",5e-06,0,0,0,0,0
"604","T","MedI-G",6e-06,0,0,0,0,0
"605","T","MedI-G",7e-06,0,0,0,0,0
"606","T","MedI-G",8e-06,0,0,0,0,0
"607","T","MedI-G",9e-06,0,0,0,0,0
"608","T","MedI-G",1e-05,0,0,0,0,0
"609","T","MedI-G",2e-05,0,0,0,0,0
"610","T","MedI-G",3e-05,0,0,0,0,0
"611","T","MedI-G",4e-05,0,0,0,0,0
"612","T","MedI-G",5e-05,0,0,0,0,0
"613","T","MedI-G",6e-05,0,0,0,0,0
"614","T","MedI-G",7e-05,0,0,0,0,0
"615","T","MedI-G",8e-05,0,0,0,0,0
"616","T","MedI-G",9e-05,0,0,0,0,0
"617","T","MedI-G",1e-04,0,0,0,0,0
"618","T","MedI-G",2e-04,0,0,0,0,0
"619","T","MedI-G",3e-04,0,0,0,0,0
"620","T","MedI-G",4e-04,0,0,0,0,0
"621","T","MedI-G",5e-04,0,0,0,0,0
"622","T","MedI-G",6e-04,0,0,0,0,0
"623","T","MedI-G",7e-04,0,0,0,0,0
"624","T","MedI-G",8e-04,0,0,0,0,0
"625","T","MedI-G",9e-04,0,0,0,0,0
"626","T","MedI-G",0.001,0,0,0,0,0
"627","T","MedI-G",0.002,0,0,0,0,0
"628","T","MedI-G",0.003,0,0,0,0,0
"629","T","MedI-G",0.004,0,0,0,0,0
"630","T","MedI-G",0.005,0,0,0,0,0
"631","T","MedI-G",0.006,0,0,0,0,0
"632","T","MedI-G",0.007,0,0,0,0,0
"633","T","MedI-G",0.008,0,0,0,0,0
"634","T","MedI-G",0.009,0,0,0,0,0
"635","T","MedI-G",0.01,0,0,0,0,0
"636","T","MedI-G",0.02,0,0,0,0,0
"637","T","MedI-G",0.03,0,0,0,0,0
"638","T","MedI-G",0.04,0,0,0,0,0
"639","T","MedI-G",0.05,0,0,0,0,0
"640","T","MedI-G",0.06,0,0,0,0,0
"641","T","MedI-G",0.07,0,0,0,0,30
"642","T","MedI-G",0.08,0,0,0,0,39
"643","T","MedI-G",0.09,0,0,0,0,45
"644","T","MedI-G",0.1,0,0,0,0,56
"645","T","AI-G",1e-06,0,0,0,0,0
"646","T","AI-G",2e-06,0,0,0,0,0
"647","T","AI-G",3e-06,0,0,0,0,0
"648","T","AI-G",4e-06,0,0,0,0,0
"649","T","AI-G",5e-06,0,0,0,0,0
"650","T","AI-G",6e-06,0,0,0,0,0
"651","T","AI-G",7e-06,0,0,0,0,0
"652","T","AI-G",8e-06,0,0,0,0,0
"653","T","AI-G",9e-06,0,0,0,0,0
"654","T","AI-G",1e-05,0,0,0,0,0
"655","T","AI-G",2e-05,0,0,0,0,0
"656","T","AI-G",3e-05,0,0,0,0,0
"657","T","AI-G",4e-05,0,0,0,0,0
"658","T","AI-G",5e-05,0,0,0,0,0
"659","T","AI-G",6e-05,0,0,0,0,0
"660","T","AI-G",7e-05,0,0,0,0,0
"661","T","AI-G",8e-05,0,0,0,0,0
"662","T","AI-G",9e-05,0,0,0,0,0
"663","T","AI-G",1e-04,0,0,0,0,0
"664","T","AI-G",2e-04,0,0,0,0,0
"665","T","AI-G",3e-04,0,0,0,0,0
"666","T","AI-G",4e-04,0,0,0,0,0
"667","T","AI-G",5e-04,0,0,0,0,0
"668","T","AI-G",6e-04,0,0,0,0,0
"669","T","AI-G",7e-04,0,0,0,0,0
"670","T","AI-G",8e-04,0,0,0,0,0
"671","T","AI-G",9e-04,0,0,0,0,0
"672","T","AI-G",0.001,0,0,0,0,0
"673","T","AI-G",0.002,0,0,0,0,0
"674","T","AI-G",0.003,0,0,0,0,0
"675","T","AI-G",0.004,0,0,0,0,0
"676","T","AI-G",0.005,0,0,0,0,0
"677","T","AI-G",0.006,0,0,0,0,0
"678","T","AI-G",0.007,0,0,0,0,0
"679","T","AI-G",0.008,0,0,0,0,0
"680","T","AI-G",0.009,0,0,0,0,0
"681","T","AI-G",0.01,0,0,0,0,0
"682","T","AI-G",0.02,0,0,0,0,0
"683","T","AI-G",0.03,0,0,0,0,0
"684","T","AI-G",0.04,0,0,0,0,17
"685","T","AI-G",0.05,0,0,0,0,19
"686","T","AI-G",0.06,0,0,0,0,22
"687","T","AI-G",0.07,0,0,0,0,35
"688","T","AI-G",0.08,0,0,0,0,51
"689","T","AI-G",0.09,0,0,0,0,69
"690","T","AI-G",0.1,0,0,0,0,84
"691","T","Quantile",1e-06,0,0,0,0,2
"692","T","Quantile",2e-06,0,0,0,0,2
"693","T","Quantile",3e-06,0,0,0,0,2
"694","T","Quantile",4e-06,0,0,0,0,2
"695","T","Quantile",5e-06,0,0,0,0,2
"696","T","Quantile",6e-06,0,0,0,0,2
"697","T","Quantile",7e-06,0,0,0,0,2
"698","T","Quantile",8e-06,0,0,0,0,2
"699","T","Quantile",9e-06,0,0,0,0,2
"700","T","Quantile",1e-05,0,0,0,0,2
"701","T","Quantile",2e-05,0,0,0,0,2
"702","T","Quantile",3e-05,0,0,0,0,2
"703","T","Quantile",4e-05,0,0,0,0,2
"704","T","Quantile",5e-05,0,0,0,0,2
"705","T","Quantile",6e-05,0,0,0,0,2
"706","T","Quantile",7e-05,0,0,0,0,2
"707","T","Quantile",8e-05,0,0,0,0,2
"708","T","Quantile",9e-05,0,0,0,0,2
"709","T","Quantile",1e-04,0,0,0,0,2
"710","T","Quantile",2e-04,0,0,0,0,2
"711","T","Quantile",3e-04,0,0,0,0,2
"712","T","Quantile",4e-04,0,0,0,0,2
"713","T","Quantile",5e-04,0,0,0,0,2
"714","T","Quantile",6e-04,0,0,0,0,2
"715","T","Quantile",7e-04,0,0,0,0,2
"716","T","Quantile",8e-04,0,0,0,0,2
"717","T","Quantile",9e-04,0,0,0,0,2
"718","T","Quantile",0.001,0,0,0,0,2
"719","T","Quantile",0.002,0,0,0,0,2
"720","T","Quantile",0.003,0,0,0,0,2
"721","T","Quantile",0.004,0,0,0,0,2
"722","T","Quantile",0.005,0,0,0,0,2
"723","T","Quantile",0.006,0,0,0,0,2
"724","T","Quantile",0.007,0,0,0,0,2
"725","T","Quantile",0.008,0,0,0,0,2
"726","T","Quantile",0.009,0,0,0,0,2
"727","T","Quantile",0.01,0,0,0,0,2
"728","T","Quantile",0.02,0,0,0,0,4
"729","T","Quantile",0.03,0,0,0,0,9
"730","T","Quantile",0.04,0,0,0,0,15
"731","T","Quantile",0.05,0,0,0,0,55
"732","T","Quantile",0.06,0,0,0,0,77
"733","T","Quantile",0.07,0,0,0,0,83
"734","T","Quantile",0.08,0,0,0,0,93
"735","T","Quantile",0.09,0,0,0,0,117
"736","T","Quantile",0.1,0,0,0,0,142
